,metric,info_clf,mean_accuracy,std_accuracy,mean_sensitivity,std_sensitivity,mean_specificity,std_specificity,mean_auc,std_auc,mean_precision,std_precision,mean_recall,std_recall,mean_f1,std_f1,best_params.C,best_params.kernel
22,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",svm,82.77777777777779,2.5055493963954847,70.0,5.0990195135927845,95.5,2.867926079939997,0.547,0.1203000415627526,96.00000000000001,2.5298221281347026,70.0,5.0990195135927845,79.4920634920635,5.0990195135927845,1,linear
21,"('MED1', 'MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,70.0,5.0990195135927845,95.5,2.867926079939997,0.6983333333333333,0.10688857126309934,96.00000000000001,2.5298221281347026,70.0,5.0990195135927845,79.4920634920635,5.0990195135927845,1,linear
19,"('MED1', 'MED2', 'MED3', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.39899999999999997,0.12706258300538362,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
18,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.324,0.11722798300747139,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
15,"('MED1', 'MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,82.77777777777779,2.5055493963954847,72.0,5.059644256269407,93.5,3.1662280397975118,0.6789999999999999,0.10169021585187044,94.0,2.898275349237887,72.0,5.059644256269407,79.9920634920635,5.059644256269407,1,linear
12,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED9', 'MED10')",svm,82.77777777777779,2.8771127502720115,72.0,5.059644256269407,93.5,3.1662280397975118,0.23500000000000001,0.09380031982887904,93.50000000000001,3.1662280397975118,72.0,5.059644256269407,80.04761904761905,5.059644256269407,1,linear
34,"('MED1', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.5445,0.11311155997509714,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873017,5.0990195135927845,1,linear
26,"('MED1', 'MED2', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.39443799947573,76.0,5.513619500836088,86.99999999999999,3.4058772731852796,0.3350000000000001,0.09181775427443213,88.40476190476193,3.102199132193533,76.0,5.513619500836088,79.98040848040849,5.513619500836088,10,linear
10,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.4790000000000001,0.1261146303963184,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
14,"('MED1', 'MED2', 'MED3', 'MED4', 'MED7', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.17400000000000002,0.06425262640546299,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
13,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED8', 'MED9', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.8309518948453,93.5,3.1662280397975118,0.257,0.09359540587016009,94.0,2.898275349237887,70.0,5.8309518948453,78.20634920634922,5.8309518948453,1,linear
11,"('MED1', 'MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED10')",svm,81.7777777777778,2.780887148615228,70.0,5.0990195135927845,93.5,3.1662280397975118,0.28900000000000003,0.10722359814891497,93.50000000000001,3.1662280397975118,70.0,5.0990195135927845,78.65873015873015,5.0990195135927845,1,linear
33,"('MED1', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,2.9981475762358483,68.0,5.796550698475776,93.5,3.1662280397975118,0.253,0.08515926256139139,93.50000000000001,3.1662280397975118,68.0,5.796550698475776,76.87301587301587,5.796550698475776,1,linear
20,"('MED1', 'MED2', 'MED3', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,2.9981475762358483,68.0,5.796550698475776,93.5,3.1662280397975118,0.185,0.06278933030380242,93.50000000000001,3.1662280397975118,68.0,5.796550698475776,76.87301587301587,5.796550698475776,1,linear
27,"('MED1', 'MED2', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,80.7777777777778,2.6436506745197805,68.0,5.059644256269407,93.5,3.1662280397975118,0.483,0.12607973667485192,93.50000000000001,3.1662280397975118,68.0,5.059644256269407,77.26984126984127,5.059644256269407,1,linear
43,"('MED2', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,78.55555555555556,4.557045826702499,62.0,7.183313998427188,96.0,2.5298221281347026,0.5940000000000001,0.11221586340620475,93.33333333333333,4.21637021355784,62.0,7.183313998427188,72.49999999999999,7.183313998427188,10,linear
39,"('MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED8', 'MED9', 'MED10')",svm,77.55555555555557,3.6575644598253882,60.33333333333333,6.4368729468068056,96.0,2.5298221281347026,0.62,0.11610340218959994,94.66666666666667,3.502380143083652,60.33333333333333,6.4368729468068056,71.41630591630592,6.4368729468068056,10,linear
42,"('MED2', 'MED3', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,77.55555555555556,4.168666186896928,58.33333333333333,7.291547618075786,98.00000000000001,1.897366596101027,0.5642499999999999,0.11223527186228044,96.66666666666666,3.162277660168379,58.33333333333333,7.291547618075786,69.92424242424241,7.291547618075786,10,linear
36,"('MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9')",svm,76.55555555555556,3.4334951418181574,58.33333333333333,6.096447052723961,96.0,2.5298221281347026,0.5878333333333333,0.10832001200147645,94.66666666666667,3.502380143083652,58.33333333333333,6.096447052723961,70.02741702741703,6.096447052723961,10,linear
37,"('MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED10')",svm,76.55555555555556,3.4334951418181574,60.33333333333333,5.78215646046813,94.0,2.8982753492378865,0.526,0.10568065101994784,92.16666666666666,3.901922603025334,60.33333333333333,5.78215646046813,70.97979797979798,5.78215646046813,10,linear
38,"('MED2', 'MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED9', 'MED10')",svm,76.55555555555556,3.4334951418181574,60.33333333333333,5.78215646046813,94.0,2.8982753492378865,0.5429999999999999,0.1034992753597821,92.16666666666666,3.901922603025334,60.33333333333333,5.78215646046813,70.97979797979798,5.78215646046813,10,linear
40,"('MED2', 'MED3', 'MED4', 'MED5', 'MED7', 'MED8', 'MED9', 'MED10')",svm,76.55555555555556,3.9735234853828265,56.33333333333332,6.935416353759881,98.00000000000001,1.897366596101027,0.4918333333333334,0.11179456605756828,96.66666666666666,3.162277660168379,56.33333333333332,6.935416353759881,68.53535353535352,6.935416353759881,10,linear
41,"('MED2', 'MED3', 'MED4', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,75.55555555555557,3.7416573867739418,56.33333333333332,6.935416353759881,95.5,2.867926079939997,0.21400000000000005,0.05865492306703675,95.0,3.3747427885527648,56.33333333333332,6.935416353759881,67.77777777777779,6.935416353759881,10,linear
44,"('MED3', 'MED4', 'MED5', 'MED6', 'MED7', 'MED8', 'MED9', 'MED10')",svm,75.44444444444444,4.423422506008969,74.33333333333334,7.543208866258445,77.5,5.255949010407159,0.386,0.1037709015090454,77.78571428571428,5.302638071897982,74.33333333333334,7.543208866258445,74.03391053391053,7.543208866258445,10,linear
